Date,Year,Month,Day,Dens,DensSE,Veg,VegSE,Rain,Max,Min,Wind,Gusts,Chill,Warn.18,Warns.18
2015-07-09,2015,7,9,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,0,13.65,8.89,0.40945999999999994,1.0115299999999998,941.9823889188858,0,11
2015-07-10,2015,7,10,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,0,13.74,9.39,0.9304000000000001,1.98082,972.6881184974593,0,11
2015-07-11,2015,7,11,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,0.6,13.94,7.96,0.82792,1.8014800000000002,999.0924750296477,0,11
2015-07-12,2015,7,12,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,4,12.76,7.94,1.09693,2.06622,1060.7668325826903,1,11
2015-07-13,2015,7,13,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,4.6,12.39,10.62,2.59143,3.08675,1055.013130148022,1,11
2015-07-14,2015,7,14,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,7.6,10.87,7.06,1.8228300000000002,2.7323399999999998,1144.7644685742634,1,11
2015-07-15,2015,7,15,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,0,10.01,6.83,0.36676,1.03715,973.8085943420444,0,11
2015-07-16,2015,7,16,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,4.4,11.17,9.51,0.7595999999999998,1.0627699999999998,1002.6310164170674,1,11
2015-07-17,2015,7,17,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,0.2,11.15,9.12,1.50685,1.8441799999999997,975.6258475320843,0,11
2015-07-18,2015,7,18,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,0,10.36,8.83,0.27282000000000006,1.3616700000000002,958.4436420917801,0,11
2015-07-19,2015,7,19,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,0,11.08,7.59,0.34968,0.7766799999999998,948.741539952884,0,11
2015-07-20,2015,7,20,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,0,12.2,6.62,0.54183,1.0627699999999998,978.2222325558073,0,11
2015-07-21,2015,7,21,2.131,0.2976512098055162,0.30035241691703896,0.29949426151553593,0,14.21,8.17,1.07558,1.9210399999999996,990.1733442291267,0,11
2015-07-22,2015,7,22,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,1.6,14.35,10.86,1.2591899999999998,1.9210399999999996,973.0562680609603,0,11
2015-07-23,2015,7,23,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,13.66,9.03,0.37956999999999996,1.05423,941.9248622421192,0,11
2015-07-24,2015,7,24,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,14.04,10.31,1.07131,1.8228300000000002,952.6368987019337,0,11
2015-07-25,2015,7,25,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,3.8,12.32,9.7,2.67256,3.2447399999999997,1063.650527950464,1,11
2015-07-26,2015,7,26,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,3.2,11.98,8.46,3.3301399999999997,3.91513,1093.7016453308868,1,11
2015-07-27,2015,7,27,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,12.2,11.98,9.8,2.78785,3.1764200000000007,1162.6038737492836,1,11
2015-07-28,2015,7,28,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0.4,12.73,11.27,1.7416999999999998,2.21567,956.3471850799842,0,11
2015-07-29,2015,7,29,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,12.52,9.55,0.7083600000000001,1.3146999999999998,945.4986544151933,0,11
2015-07-30,2015,7,30,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,12.33,9.71,2.48468,3.82546,1019.0480183061641,1,11
2015-07-31,2015,7,31,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,3.4,11.61,9.33,1.3317799999999997,2.56154,1045.1597285467901,1,11
2015-08-01,2015,8,1,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,3.2,10.68,9.22,1.99363,2.8433599999999997,1052.2436530900175,1,12
2015-08-02,2015,8,2,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0.4,12.09,10.18,2.5786200000000004,3.5906099999999994,1011.6962476473816,1,12
2015-08-03,2015,8,3,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,14.8,9.81,8.72,3.00562,3.851079999999999,1224.0217892325159,1,12
2015-08-04,2015,8,4,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,2.4,10.11,8.11,2.1174600000000003,3.4753200000000004,1076.6700667969308,1,12
2015-08-05,2015,8,5,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,10.8,10.21,8.42,2.6768299999999994,3.5052100000000004,1180.403133496348,1,12
2015-08-06,2015,8,6,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,2.4,11.23,9.25,1.48977,2.15589,1019.0022554380173,1,12
2015-08-07,2015,8,7,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0.6,11.16,9.78,1.10974,1.4000999999999997,955.336569285616,0,12
2015-08-08,2015,8,8,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,10.94,9.25,0.06786000000000003,0.6741999999999999,919.0460550738585,0,12
2015-08-09,2015,8,9,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,12.44,9.02,0.4692400000000001,0.80657,929.7170001067066,0,12
2015-08-10,2015,8,10,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,13.38,8.13,0.9730999999999999,2.126,997.9330216944115,0,12
2015-08-11,2015,8,11,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,6,12.3,9.36,1.47269,2.15162,1068.0038980512431,1,12
2015-08-12,2015,8,12,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,12.67,9.56,0.7126299999999999,2.21994,977.7452933852221,0,12
2015-08-13,2015,8,13,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,1.6,11.71,10.33,1.7374299999999998,2.3480399999999997,994.9921697969957,0,12
2015-08-14,2015,8,14,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,12.73,11.06,1.2335699999999998,1.63068,934.1610567709384,0,12
2015-08-15,2015,8,15,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0.8,12.38,9.62,0.12763999999999998,0.7211699999999999,929.5878343160584,0,12
2015-08-16,2015,8,16,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,13.26,8.74,1.51539,2.8946,1011.6132559880757,1,12
2015-08-17,2015,8,17,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,3.2,12.36,9.4,2.56154,3.1935,1058.759584443269,1,12
2015-08-18,2015,8,18,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,3,10.17,8.94,1.0158,1.63495,1014.7855086409733,1,12
2015-08-19,2015,8,19,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0.2,11.65,8.82,0.2557400000000001,0.7040899999999999,930.2424559375983,0,12
2015-08-20,2015,8,20,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,13.59,7.73,0.5119400000000001,1.2506500000000003,970.4328419923971,0,12
2015-08-21,2015,8,21,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,14.65,11.01,0.7425199999999998,1.2719999999999998,921.5399339946312,0,12
2015-08-22,2015,8,22,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,14.18,11.69,0.4777800000000001,1.07131,903.063238641076,0,12
2015-08-23,2015,8,23,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,12.91,10.29,0.4777800000000001,0.7211699999999999,906.8207613207239,0,12
2015-08-24,2015,8,24,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,11.29,9.46,1.0670399999999998,1.58371,957.4610067732217,0,12
2015-08-25,2015,8,25,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,11.61,9.98,0.80657,1.0670399999999998,928.3648387926671,0,12
2015-08-26,2015,8,26,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,13.03,10.63,0.9602899999999999,1.0328800000000002,917.1607070908773,0,12
2015-08-27,2015,8,27,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,12,10.37,0.49058999999999986,1.03715,921.2146111050581,0,12
2015-08-28,2015,8,28,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,9.2,11.2,9.58,0.81084,1.2890799999999998,1072.677301197777,1,12
2015-08-29,2015,8,29,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0.2,11.94,8.68,1.7844000000000002,2.48468,1003.8194952475728,1,12
2015-08-30,2015,8,30,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,10.82,8.75,0.34114,0.8748900000000002,937.2375686516846,0,12
2015-08-31,2015,8,31,2.131,0.2976512098055162,0.3878046115667248,0.29292823388369993,0,11.2,8.94,0.05078000000000005,0.39665000000000017,905.0430726256009,0,12
2015-09-01,2015,9,1,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,11.92,8.52,0.17461000000000015,0.7766799999999998,935.3197679024001,0,4
2015-09-02,2015,9,2,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,14.17,8.25,0.37956999999999996,0.79803,940.4005376052302,0,4
2015-09-03,2015,9,3,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,13,10.03,0.55891,0.8876999999999997,919.1839618330715,0,4
2015-09-04,2015,9,4,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,11.68,9.53,1.41291,1.8399100000000002,965.623575046802,0,4
2015-09-05,2015,9,5,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0.6,12.26,9.65,0.7681399999999998,1.62641,965.9949082470612,0,4
2015-09-06,2015,9,6,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,13.15,9.03,0.9005099999999999,1.6733800000000003,967.5428774043053,0,4
2015-09-07,2015,9,7,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,3.2,10.82,8.19,3.09956,3.94929,1099.3661590835998,1,4
2015-09-08,2015,9,8,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,21.6,11.24,10.45,2.2882599999999997,2.98427,1226.8073654872842,1,4
2015-09-09,2015,9,9,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0.6,12.08,10.48,1.7545099999999998,2.37793,977.4130029784168,0,4
2015-09-10,2015,9,10,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0.8,13.48,10.6,0.5460999999999998,1.10974,934.1549505220141,0,4
2015-09-11,2015,9,11,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,1.4,15.81,8.63,0.49058999999999986,1.10974,973.2377131856442,0,4
2015-09-12,2015,9,12,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,17.83,13.13,0.7467900000000001,1.2421099999999998,888.2134971575813,0,4
2015-09-13,2015,9,13,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,21.41,13.27,0.2130399999999999,0.62296,859.1429554448966,0,4
2015-09-14,2015,9,14,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,20.12,14.22,0.6998200000000001,1.1567100000000003,868.5781712495852,0,4
2015-09-15,2015,9,15,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,11.2,13.87,11.37,1.7673200000000002,3.04832,1121.866598440176,1,4
2015-09-16,2015,9,16,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0.4,11.29,9.98,1.0115299999999998,1.55382,954.8727189652112,0,4
2015-09-17,2015,9,17,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,1,11.97,10.19,1.58371,2.2071300000000003,983.4566103610659,0,4
2015-09-18,2015,9,18,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,1.4,13.05,10.43,0.33687,1.3104299999999998,954.6685360865608,0,4
2015-09-19,2015,9,19,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,15.88,9.19,0.28990000000000005,0.7510599999999998,924.2503836020871,0,4
2015-09-20,2015,9,20,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,18.3,11.15,0.30271000000000003,0.78095,897.5799396391478,0,4
2015-09-21,2015,9,21,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,15.25,11.05,1.8057499999999997,2.9244899999999996,973.1891837377291,0,4
2015-09-22,2015,9,22,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,5.2,10.97,10.23,1.97655,2.43771,1051.8956977439925,1,4
2015-09-23,2015,9,23,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,10.97,9.37,0.9474800000000001,1.50685,955.9294334492004,0,4
2015-09-24,2015,9,24,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,13.07,10.17,0.35822,0.8706199999999997,916.2948006973613,0,4
2015-09-25,2015,9,25,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,13.66,10.75,0.14898999999999996,0.59307,893.0547588605227,0,4
2015-09-26,2015,9,26,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,14.11,10.8,0.4607000000000001,0.6912800000000001,897.9012697880656,0,4
2015-09-27,2015,9,27,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,14.9,10.3,0.16179999999999994,0.79376,910.518118095102,0,4
2015-09-28,2015,9,28,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,15.77,10.15,-0.01754,0.80657,913.3499823494251,0,4
2015-09-29,2015,9,29,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,13.45,10.43,1.57944,2.26264,964.8551827153358,0,4
2015-09-30,2015,9,30,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,12.52,10.11,0.7254400000000001,1.13963,929.6296831982149,0,4
2015-10-01,2015,10,1,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,14.94,9.17,1.05423,1.4556099999999996,957.01854714968,0,0
2015-10-02,2015,10,2,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,19.65,11.47,0.4564299999999999,1.0627699999999998,905.9775402881121,0,0
2015-10-03,2015,10,3,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,22.15,15.85,1.3403200000000002,1.9167699999999996,867.2036931448401,0,0
2015-10-04,2015,10,4,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,20.09,13.33,0.4735099999999999,1.62641,898.4776234752185,0,0
2015-10-05,2015,10,5,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,24.96,12.59,0.61869,1.48123,905.11162919633,0,0
2015-10-06,2015,10,6,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,24.05,13.08,2.05768,2.8946,937.9452607549264,0,0
2015-10-07,2015,10,7,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,13.2,10.87,0.9602899999999999,2.6085100000000003,967.6683126941136,0,0
2015-10-08,2015,10,8,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,16.01,9.78,0.36676,0.6912800000000001,912.4642593491556,0,0
2015-10-09,2015,10,9,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,20.12,11.72,-4.6000000000001595e-4,0.58453,878.9021851239851,0,0
2015-10-10,2015,10,10,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,20.51,14.02,0.14044999999999996,1.1439,871.1040171990951,0,0
2015-10-11,2015,10,11,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,16.9,11.55,0.8535399999999997,1.0670399999999998,904.9683432262285,0,0
2015-10-12,2015,10,12,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,13.85,11.3,0.9901799999999998,1.3915600000000001,921.742927934403,0,0
2015-10-13,2015,10,13,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,1.4,14.99,11.33,0.82365,1.2207599999999998,937.4020684226841,0,0
2015-10-14,2015,10,14,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,2,20.93,13.12,0.3326,0.9432100000000001,908.5606868396972,0,0
2015-10-15,2015,10,15,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,25.94,15.96,0.61015,1.0499600000000002,838.6309213148434,0,0
2015-10-16,2015,10,16,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,18.8,12.17,0.58453,1.3531300000000002,906.9673047332142,0,0
2015-10-17,2015,10,17,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,13.83,11.78,1.2335699999999998,2.2114,941.2665288265763,0,0
2015-10-18,2015,10,18,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,14.29,10.78,0.39665000000000017,1.11401,918.48028655859,0,0
2015-10-19,2015,10,19,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,16.65,10.54,-0.055970000000000075,0.9730999999999999,915.7712917408923,0,0
2015-10-20,2015,10,20,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,23.73,13.13,0.37956999999999996,0.81511,870.5823991469666,0,0
2015-10-21,2015,10,21,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0.8,16.77,13.2,0.76387,1.41718,906.6271416736187,0,0
2015-10-22,2015,10,22,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,3.8,14.6,12.11,0.5888,1.3872899999999997,968.090140860601,0,0
2015-10-23,2015,10,23,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,14.21,10.85,0.60588,0.9730999999999999,911.1963053037002,0,0
2015-10-24,2015,10,24,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,14.02,10.74,0.34541,1.13963,920.1737882361917,0,0
2015-10-25,2015,10,25,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,22.98,11.51,0.4564299999999999,0.9602899999999999,900.8806631794914,0,0
2015-10-26,2015,10,26,2.879,0.356140838736558,0.3878046115667248,0.29292823388369993,0,16.23,12.61,1.3531300000000002,2.18151,926.873046867802,0,0
2015-10-27,2015,10,27,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0.2,15.23,12.06,1.7886699999999998,2.2114,940.0304050061363,0,0
2015-10-28,2015,10,28,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,18.41,12.65,0.4393499999999999,1.3574000000000002,899.7758927668453,0,0
2015-10-29,2015,10,29,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,18.19,12.98,0.7083600000000001,1.09693,884.8616499479093,0,0
2015-10-30,2015,10,30,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,18.34,14.4,0.9816400000000001,1.2848100000000002,870.4741311679236,0,0
2015-10-31,2015,10,31,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,18.44,14.87,0.52475,1.02434,853.866379605498,0,0
2015-11-01,2015,11,1,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,20.33,14.3,0.9645600000000001,1.50685,879.487967340661,0,3
2015-11-02,2015,11,2,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,14.74,12.31,1.2890799999999998,1.6648399999999999,915.7299277518912,0,3
2015-11-03,2015,11,3,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,15.48,11.79,1.3659399999999997,2.39074,946.2738934329832,0,3
2015-11-04,2015,11,4,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,16.12,13.94,2.1900500000000003,2.49749,913.5717430158456,0,3
2015-11-05,2015,11,5,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,19.33,14.83,0.4393499999999999,1.3317799999999997,865.5343216343172,0,3
2015-11-06,2015,11,6,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,7,16.58,13.48,1.2976199999999998,2.553,1024.725634216496,1,3
2015-11-07,2015,11,7,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,1.4,14.63,11.88,1.7673200000000002,2.54019,971.7031439870818,0,3
2015-11-08,2015,11,8,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,17.63,11.48,-0.01754,0.6870099999999999,887.9652290081535,0,3
2015-11-09,2015,11,9,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,25.45,14.76,0.37956999999999996,0.6784699999999999,840.7570275758287,0,3
2015-11-10,2015,11,10,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,15.82,13.1,0.8834299999999999,1.60079,901.2369710244731,0,3
2015-11-11,2015,11,11,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,3.2,15.17,13.04,1.95947,2.6383999999999994,982.4070580441744,0,3
2015-11-12,2015,11,12,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,19.42,14.13,0.6613899999999999,2.1174600000000003,900.3776225955779,0,3
2015-11-13,2015,11,13,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,15.47,13.25,1.63495,2.01071,911.5622406375103,0,3
2015-11-14,2015,11,14,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,15.39,12.82,1.1951399999999999,1.41718,899.3112474354633,0,3
2015-11-15,2015,11,15,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,16.69,12.56,0.042240000000000055,0.5460999999999998,864.9090873659181,0,3
2015-11-16,2015,11,16,2.879,0.356140838736558,0.27089257280949447,0.19253589561227555,0,19.38,12.58,0.14471999999999996,0.8962399999999999,882.285353444471,0,3
